StudentID,GPA,SleepHours,SocialMediaHours,ExerciseHours,StudyHours,PartTimeJob,Major,Year,Device
922,2.97,9,6,2,4,Yes,Social Science,Freshman,Desktop
923,3.79,7,4,0,7,No,Arts,Sophomore,Desktop
924,3.6,8,0,2,2,No,Arts,Sophomore,Desktop
925,2.85,8,0,0,7,No,Arts,Senior,Laptop
926,2.04,5,4,0,4,No,Arts,Sophomore,Tablet
927,2.54,5,4,3,3,No,Business,Freshman,Tablet
928,3.08,4,3,3,7,No,Social Science,Senior,Desktop
929,3.27,7,4,1,5,Yes,STEM,Freshman,Desktop
930,2.52,7,7,3,1,Yes,Business,Senior,Desktop
931,2.28,8,1,0,5,Yes,Arts,Junior,Laptop
932,3.67,4,0,3,4,No,Arts,Sophomore,Laptop
933,3.97,9,0,0,7,Yes,Business,Senior,Phone
934,3.05,7,7,2,1,Yes,STEM,Junior,Tablet
935,2.34,4,5,0,5,Yes,Social Science,Freshman,Phone
936,2.54,4,7,1,1,No,Social Science,Junior,Phone
937,2.04,8,7,2,4,Yes,STEM,Freshman,Desktop
938,3.83,4,4,1,3,No,Social Science,Senior,Laptop
939,2.24,5,2,1,3,Yes,Arts,Senior,Phone
940,3.15,5,2,1,7,Yes,Arts,Sophomore,Phone
941,2.55,6,7,3,5,Yes,Arts,Sophomore,Phone
942,3.11,8,4,1,2,No,Arts,Senior,Desktop
943,3.3,9,1,2,4,No,STEM,Freshman,Desktop
944,3.66,6,2,0,5,Yes,Social Science,Freshman,Laptop
945,2.41,5,5,1,5,Yes,Social Science,Senior,Phone
946,2.02,6,6,2,3,No,Business,Freshman,Phone
947,2.27,8,4,1,7,Yes,STEM,Senior,Laptop
948,3.8,8,7,0,1,Yes,Social Science,Sophomore,Laptop
949,3.75,4,1,2,4,Yes,Social Science,Freshman,Laptop
950,3.19,7,1,2,1,Yes,Business,Sophomore,Tablet
951,3.2,4,3,0,6,Yes,Arts,Junior,Laptop
952,3.33,8,1,2,6,Yes,Social Science,Sophomore,Desktop
953,2.35,5,2,0,4,Yes,Arts,Junior,Tablet
954,3.83,9,7,2,7,No,Business,Sophomore,Laptop
955,2.84,5,6,2,2,Yes,Social Science,Sophomore,Desktop
956,2.77,4,2,0,6,No,Arts,Freshman,Laptop
957,3.04,9,4,0,3,Yes,STEM,Sophomore,Laptop
958,2.09,8,6,2,2,No,Arts,Senior,Tablet
959,2.33,5,4,2,5,Yes,Arts,Freshman,Desktop
960,3.48,8,1,0,6,No,Arts,Freshman,Phone
961,2.17,9,5,3,3,Yes,Arts,Freshman,Laptop
962,3.21,9,0,0,5,No,STEM,Sophomore,Tablet
963,2.49,5,6,2,2,Yes,Business,Freshman,Desktop
964,2.78,8,7,2,4,Yes,Arts,Junior,Laptop
965,2.58,6,3,2,5,No,Arts,Junior,Phone
966,2.71,8,0,0,1,No,Social Science,Sophomore,Desktop
967,3.44,9,1,2,4,Yes,Social Science,Freshman,Desktop
968,2.59,8,1,3,4,No,STEM,Senior,Tablet
969,3.13,4,7,1,2,Yes,STEM,Senior,Laptop
970,2.95,6,0,3,2,Yes,STEM,Junior,Laptop
971,3.33,7,3,0,3,No,Social Science,Sophomore,Desktop
972,3.87,4,6,2,3,Yes,Arts,Sophomore,Laptop
973,3.47,7,6,0,1,No,Social Science,Sophomore,Desktop
974,2.43,5,0,1,4,Yes,Business,Sophomore,Phone
975,2.06,7,4,0,7,No,STEM,Sophomore,Tablet
976,2.52,8,2,2,1,No,STEM,Freshman,Laptop
977,3.19,7,5,1,1,No,STEM,Freshman,Laptop
978,2.1,9,4,1,7,No,Business,Freshman,Tablet
979,2.99,4,6,2,7,Yes,Arts,Senior,Phone
980,3.19,4,2,2,7,No,Arts,Freshman,Phone
981,2.67,7,5,2,2,Yes,Arts,Sophomore,Phone
982,3.54,4,5,0,1,No,STEM,Sophomore,Phone
983,2.21,9,5,3,1,No,Arts,Senior,Phone
984,2.15,4,1,0,5,No,Social Science,Senior,Desktop
985,3.46,7,7,0,7,No,STEM,Junior,Laptop
986,2.99,6,5,3,7,Yes,Business,Senior,Laptop
987,3.38,6,3,2,3,No,Business,Junior,Laptop
988,2.87,5,0,2,3,Yes,Arts,Freshman,Desktop
989,2.49,4,6,3,4,No,STEM,Sophomore,Tablet
990,3.64,7,3,3,3,Yes,Social Science,Junior,Phone
991,3.6,4,0,0,6,No,Social Science,Junior,Tablet
992,3.39,8,4,1,4,Yes,STEM,Junior,Phone
993,2.54,9,7,3,7,No,Arts,Senior,Phone
994,3.18,4,4,0,5,Yes,Business,Senior,Tablet
995,2.72,4,0,1,3,No,Business,Senior,Laptop
996,2.18,6,3,2,5,Yes,Social Science,Junior,Desktop
997,3.83,9,0,2,3,No,Social Science,Freshman,Tablet
998,2.27,7,5,0,3,Yes,Social Science,Sophomore,Laptop
999,3.9,4,1,0,5,No,Business,Senior,Phone
1000,2.89,6,6,3,1,Yes,Social Science,Freshman,Laptop
1001,2.37,5,4,2,1,No,Business,Senior,Phone
1002,3.08,9,6,0,1,Yes,Business,Senior,Phone
1003,3.75,6,1,2,6,No,Arts,Junior,Laptop
1004,3.46,6,5,2,1,Yes,Arts,Junior,Phone
1005,3.61,6,5,3,3,Yes,Arts,Senior,Desktop
1006,3.32,4,4,1,7,No,Social Science,Sophomore,Laptop
1007,3.38,4,4,3,2,Yes,Business,Senior,Tablet
1008,3.7,5,5,0,5,Yes,Social Science,Sophomore,Phone
1009,2.5,8,2,3,7,No,Business,Freshman,Phone
1010,2.98,8,6,3,2,No,Arts,Senior,Desktop
1011,2.44,8,7,2,7,No,Arts,Sophomore,Desktop
1012,3.98,9,1,3,6,Yes,Social Science,Freshman,Tablet
1013,3.89,9,6,0,2,Yes,Business,Freshman,Phone
1014,2.08,5,1,1,4,No,Social Science,Junior,Tablet
1015,3.41,9,2,3,1,Yes,STEM,Freshman,Tablet
1016,3.85,8,7,3,6,No,Social Science,Junior,Phone
1017,2.36,8,3,1,7,Yes,Arts,Freshman,Tablet
1018,3.14,6,1,0,3,No,Business,Freshman,Tablet
1019,3.83,9,6,0,1,No,Business,Sophomore,Desktop
1020,2.07,4,0,3,1,No,Social Science,Sophomore,Desktop
1021,3.39,4,7,2,2,Yes,Arts,Junior,Tablet
1022,2.59,6,5,3,4,No,STEM,Senior,Phone
1023,3.85,6,5,1,1,Yes,Social Science,Sophomore,Desktop
1024,3.94,6,2,1,7,No,Business,Freshman,Tablet
1025,3.89,4,1,1,7,No,Arts,Junior,Laptop
1026,2.95,8,3,3,5,Yes,Business,Junior,Laptop
1027,3.72,6,1,3,5,No,Business,Junior,Tablet
1028,3.69,5,5,0,1,No,Business,Freshman,Laptop
1029,2.64,6,4,2,2,Yes,Business,Sophomore,Desktop
1030,3.66,7,0,3,2,No,STEM,Senior,Phone
1031,2.07,6,7,0,3,Yes,Arts,Junior,Tablet
1032,3.19,4,2,3,6,Yes,Social Science,Freshman,Desktop
1033,2.46,9,4,0,6,No,Arts,Sophomore,Phone
1034,2.24,6,6,0,6,No,Arts,Sophomore,Laptop
1035,2.15,9,3,2,4,Yes,Arts,Senior,Laptop
1036,3.39,7,4,3,2,No,Social Science,Junior,Laptop
1037,2.68,5,6,0,3,No,Arts,Freshman,Laptop
1038,3.45,9,4,1,5,No,Social Science,Sophomore,Desktop
1039,2.13,8,3,1,7,No,Social Science,Freshman,Desktop
1040,2.63,6,7,1,6,Yes,STEM,Sophomore,Phone
1041,3.08,7,4,2,5,No,Business,Junior,Tablet
1042,3.58,7,2,0,5,No,Social Science,Junior,Phone
1043,2.64,9,5,2,1,Yes,Business,Senior,Tablet
1044,3.25,5,1,3,4,No,Arts,Sophomore,Laptop
1045,3.77,4,4,3,3,Yes,Business,Freshman,Laptop
1046,3.23,6,2,0,4,Yes,Business,Sophomore,Laptop
1047,2.47,7,1,1,1,No,Business,Freshman,Laptop
1048,2.05,5,7,0,3,No,Arts,Senior,Desktop
1049,3.74,8,6,0,3,No,Arts,Sophomore,Phone
1050,2.04,7,1,0,2,No,Social Science,Junior,Tablet
1051,3.75,5,6,2,4,No,Social Science,Freshman,Tablet
1052,3.06,4,4,3,4,No,STEM,Junior,Desktop
1053,3.88,4,2,0,2,No,Arts,Senior,Laptop
1054,3.6,7,5,0,5,Yes,STEM,Senior,Phone
1055,4.0,7,4,0,1,Yes,Arts,Freshman,Laptop
1056,2.7,9,6,2,4,Yes,Business,Sophomore,Desktop
1057,3.53,6,3,2,2,No,STEM,Junior,Tablet
1058,2.8,5,1,2,7,No,STEM,Junior,Desktop
1059,2.96,7,4,0,3,Yes,STEM,Freshman,Tablet
1060,3.26,6,6,1,6,Yes,Arts,Freshman,Phone
1061,3.75,9,7,1,7,Yes,Social Science,Freshman,Tablet
1062,3.97,6,1,1,2,Yes,STEM,Senior,Phone
1063,3.54,7,7,3,6,No,Social Science,Senior,Laptop
1064,2.84,4,6,0,5,No,Arts,Junior,Laptop
1065,2.84,5,2,1,1,Yes,STEM,Sophomore,Desktop
1066,3.48,5,0,1,6,No,Arts,Freshman,Phone
1067,2.48,4,7,1,5,No,Social Science,Senior,Laptop
1068,2.22,7,4,0,6,No,Social Science,Sophomore,Phone
1069,2.71,5,5,1,3,Yes,STEM,Freshman,Laptop
1070,2.57,7,4,1,3,No,Social Science,Sophomore,Laptop
1071,2.59,9,1,0,3,Yes,Business,Freshman,Tablet
1072,2.47,7,2,3,3,No,Business,Sophomore,Desktop
1073,2.08,6,6,2,2,No,STEM,Junior,Tablet
1074,2.04,4,3,1,3,No,Arts,Freshman,Phone
1075,3.98,7,5,2,7,Yes,Arts,Freshman,Laptop
1076,2.86,9,2,3,3,Yes,Arts,Junior,Desktop
1077,2.77,8,7,3,7,Yes,Business,Freshman,Laptop
1078,3.36,4,7,1,2,No,Social Science,Freshman,Laptop
1079,2.44,5,4,0,3,Yes,Business,Senior,Tablet
1080,3.9,6,3,3,5,Yes,Social Science,Junior,Phone
1081,3.57,5,2,2,5,No,Business,Senior,Desktop
1082,2.18,9,0,2,4,No,Arts,Junior,Desktop
1083,2.84,9,5,2,5,No,Arts,Sophomore,Desktop
1084,3.76,5,1,2,1,Yes,Arts,Junior,Phone
1085,3.89,4,2,3,1,No,STEM,Junior,Desktop
1086,2.93,5,2,1,1,Yes,STEM,Senior,Phone
1087,3.23,7,0,1,2,No,Social Science,Freshman,Desktop
1088,2.33,5,4,2,5,Yes,STEM,Junior,Laptop
1089,3.98,6,6,1,7,No,Business,Freshman,Phone
1090,2.46,6,6,2,1,No,Business,Junior,Tablet
1091,3.89,8,5,2,4,No,Social Science,Senior,Desktop
1092,3.3,6,5,0,2,No,Social Science,Junior,Tablet
1093,3.22,5,1,3,4,Yes,Arts,Sophomore,Phone
1094,3.03,6,2,3,5,Yes,STEM,Junior,Laptop
1095,2.46,4,3,2,3,No,Arts,Junior,Tablet
1096,2.35,6,2,3,4,No,STEM,Freshman,Tablet
1097,2.44,7,6,1,3,No,STEM,Freshman,Laptop
1098,2.37,4,1,2,2,No,Social Science,Sophomore,Laptop
1099,3.56,8,2,0,4,No,Arts,Junior,Phone
1100,2.7,7,0,1,4,No,Arts,Freshman,Desktop
1101,2.12,5,6,0,6,Yes,STEM,Junior,Tablet
1102,3.94,5,2,0,2,No,STEM,Senior,Tablet
1103,3.77,5,2,3,2,Yes,Social Science,Senior,Phone
1104,3.86,7,6,3,1,Yes,Business,Sophomore,Desktop
1105,3.99,7,3,2,5,No,Arts,Senior,Phone
1106,2.35,7,6,3,4,No,Arts,Freshman,Tablet
1107,2.79,4,0,0,4,No,Social Science,Freshman,Tablet
1108,3.52,9,0,0,7,No,Social Science,Sophomore,Laptop
1109,3.39,4,2,1,2,No,Arts,Junior,Laptop
1110,2.31,5,5,0,2,Yes,Arts,Freshman,Desktop
1111,3.63,9,3,2,5,No,STEM,Senior,Tablet
1112,2.45,6,2,2,2,No,Business,Freshman,Tablet
1113,2.45,5,6,3,3,No,Arts,Sophomore,Laptop
1114,3.07,8,2,3,3,Yes,Social Science,Senior,Phone
1115,3.19,4,1,3,6,Yes,STEM,Senior,Phone
1116,3.16,7,1,2,3,No,STEM,Senior,Tablet
1117,2.18,4,5,0,3,No,Social Science,Sophomore,Tablet
1118,3.75,7,3,3,5,No,Social Science,Sophomore,Desktop
1119,2.53,9,4,1,4,No,STEM,Junior,Desktop
1120,2.26,8,7,3,3,No,Social Science,Junior,Laptop
1121,3.78,9,1,2,6,No,STEM,Junior,Tablet
1122,3.91,8,4,3,2,No,Social Science,Sophomore,Phone
1123,3.72,4,0,0,3,No,STEM,Senior,Desktop
1124,3.62,7,1,3,6,Yes,Arts,Senior,Laptop
1125,3.31,9,1,2,5,No,Arts,Freshman,Laptop
1126,3.1,8,3,2,7,No,Social Science,Junior,Phone
1127,2.17,5,5,1,7,No,Business,Senior,Desktop
1128,2.82,5,4,2,7,Yes,Arts,Senior,Phone
1129,2.75,9,6,1,2,No,STEM,Senior,Laptop
1130,2.52,7,1,0,6,No,Business,Senior,Tablet
1131,3.45,9,1,2,3,No,STEM,Sophomore,Phone
1132,2.99,4,3,3,4,Yes,STEM,Junior,Laptop
1133,2.16,8,3,0,2,No,Arts,Senior,Tablet
1134,2.44,4,5,3,2,No,Social Science,Senior,Tablet
1135,3.37,5,4,3,7,No,Social Science,Senior,Desktop
1136,2.15,8,0,3,4,Yes,STEM,Senior,Desktop
1137,3.7,9,6,0,7,No,Arts,Freshman,Laptop
1138,2.99,4,5,0,2,Yes,STEM,Senior,Phone
1139,2.96,6,7,2,3,Yes,Business,Senior,Tablet
1140,3.18,7,0,3,7,No,STEM,Senior,Desktop
1141,3.65,7,2,1,7,No,Arts,Freshman,Desktop
1142,2.7,6,1,2,7,No,STEM,Sophomore,Phone
1143,3.36,5,4,0,2,No,Arts,Freshman,Desktop
1144,3.13,8,5,1,3,Yes,Social Science,Senior,Laptop
1145,2.53,7,1,0,4,No,Arts,Sophomore,Phone
1146,3.76,6,4,1,1,Yes,Business,Senior,Tablet
1147,3.59,9,4,2,4,No,Arts,Sophomore,Laptop
1148,3.32,6,4,1,3,No,Business,Senior,Tablet
1149,3.7,5,1,2,5,No,Business,Senior,Tablet
1150,3.73,5,5,0,7,No,STEM,Sophomore,Desktop
1151,3.42,4,6,1,4,No,Business,Sophomore,Laptop
1152,3.67,7,3,3,5,No,Arts,Senior,Laptop
1153,3.39,4,1,3,5,Yes,Social Science,Freshman,Phone
1154,3.36,6,7,0,3,Yes,Arts,Freshman,Laptop
1155,3.24,8,4,1,3,No,Social Science,Freshman,Phone
1156,3.51,8,5,3,7,No,Business,Freshman,Laptop
1157,2.32,5,6,2,1,Yes,STEM,Sophomore,Tablet
1158,3.76,8,2,1,6,Yes,Business,Sophomore,Phone
1159,3.74,8,7,1,2,No,Business,Freshman,Laptop
1160,2.06,8,0,3,4,No,Social Science,Junior,Phone
1161,3.65,6,7,2,3,Yes,Arts,Junior,Desktop
1162,2.26,8,4,2,4,Yes,STEM,Junior,Desktop
1163,2.67,9,2,2,6,No,STEM,Senior,Phone
1164,3.49,8,3,1,6,No,STEM,Freshman,Phone
1165,2.32,8,6,0,7,Yes,STEM,Senior,Tablet
1166,3.64,4,6,1,5,Yes,Arts,Sophomore,Laptop
1167,3.66,6,4,1,7,No,STEM,Sophomore,Desktop
1168,3.01,5,7,3,2,No,Social Science,Junior,Desktop
1169,2.01,4,7,0,1,No,Social Science,Junior,Laptop
1170,2.57,7,6,2,4,No,STEM,Sophomore,Desktop
1171,3.23,6,2,3,2,Yes,STEM,Junior,Desktop
1172,3.96,9,4,1,1,No,Arts,Junior,Phone
1173,3.26,6,1,0,4,No,Arts,Sophomore,Desktop
1174,2.52,7,5,2,2,Yes,STEM,Senior,Desktop
1175,3.27,7,2,2,3,No,Arts,Junior,Desktop
1176,3.08,7,5,1,4,No,Business,Senior,Laptop
1177,3.56,5,1,2,2,Yes,STEM,Junior,Tablet
1178,2.21,8,1,2,6,Yes,Arts,Freshman,Phone
1179,3.52,6,5,0,1,Yes,Social Science,Senior,Tablet
1180,3.08,8,2,3,2,Yes,STEM,Senior,Desktop
1181,3.93,8,5,0,3,No,STEM,Junior,Desktop
1182,2.68,9,5,3,7,No,Social Science,Senior,Desktop
1183,3.27,7,0,3,4,No,Social Science,Freshman,Tablet
1184,3.86,5,2,3,4,Yes,Arts,Sophomore,Laptop
1185,2.21,9,7,2,4,No,Social Science,Freshman,Laptop
1186,3.87,4,7,0,3,No,Business,Sophomore,Phone
1187,3.38,5,0,2,1,No,STEM,Freshman,Tablet
1188,2.14,8,4,1,4,Yes,Business,Freshman,Laptop
1189,2.6,5,6,0,1,Yes,Arts,Senior,Phone
1190,3.42,7,7,3,2,Yes,Social Science,Freshman,Desktop
1191,2.13,4,5,2,6,No,STEM,Junior,Desktop
1192,3.16,7,4,2,6,No,Social Science,Junior,Phone
1193,2.69,4,7,0,1,No,Social Science,Junior,Laptop
1194,3.24,9,2,0,1,No,Arts,Junior,Tablet
1195,2.09,8,5,3,6,Yes,Arts,Senior,Phone
1196,3.74,4,6,3,4,No,Arts,Junior,Laptop
1197,3.95,4,4,1,5,No,Arts,Freshman,Phone
1198,3.94,4,7,3,5,Yes,STEM,Junior,Laptop
1199,3.5,5,7,2,3,Yes,Business,Senior,Desktop
1200,2.26,9,3,1,7,No,Business,Sophomore,Phone
1201,3.52,5,7,1,6,Yes,STEM,Freshman,Tablet
1202,2.05,8,1,1,6,Yes,Social Science,Freshman,Phone
1203,2.04,4,5,0,3,No,STEM,Senior,Desktop
1204,2.65,9,6,3,5,No,Business,Sophomore,Desktop
1205,2.98,9,1,1,2,Yes,Business,Junior,Laptop
1206,3.54,6,0,0,4,No,STEM,Sophomore,Desktop
1207,3.37,8,4,0,4,No,Arts,Freshman,Laptop
1208,2.89,9,7,1,2,No,Social Science,Freshman,Desktop
1209,2.55,4,0,1,2,Yes,STEM,Freshman,Laptop
1210,3.99,4,6,2,5,No,Business,Sophomore,Tablet
1211,2.85,9,5,1,3,No,Arts,Junior,Laptop
1212,2.9,5,1,2,2,No,Social Science,Freshman,Laptop
1213,2.33,8,1,1,3,Yes,Business,Senior,Tablet
1214,3.59,4,4,1,7,Yes,Social Science,Junior,Laptop
1215,3.39,9,5,3,1,No,Arts,Freshman,Laptop
1216,2.44,4,7,1,4,Yes,Business,Junior,Tablet
1217,2.16,9,3,1,5,No,Arts,Senior,Desktop
1218,3.36,8,3,2,4,Yes,STEM,Sophomore,Phone
1219,3.31,9,4,2,5,Yes,STEM,Freshman,Laptop
1220,2.55,6,5,3,1,No,Social Science,Senior,Desktop
1221,3.9,9,4,1,4,Yes,Arts,Freshman,Phone
1222,2.3,9,5,1,1,No,Arts,Freshman,Tablet
1223,2.86,8,6,2,5,Yes,Social Science,Sophomore,Laptop
1224,3.89,9,6,0,2,No,Social Science,Sophomore,Laptop
1225,2.84,8,0,0,7,No,Social Science,Junior,Tablet
1226,3.28,6,7,0,4,Yes,STEM,Senior,Laptop
1227,2.8,8,4,2,1,No,Social Science,Senior,Phone
1228,2.55,4,7,2,6,Yes,STEM,Sophomore,Phone
1229,3.97,8,5,0,4,No,Social Science,Freshman,Tablet
1230,2.82,6,3,0,4,No,Arts,Junior,Laptop
1231,3.79,7,7,1,4,Yes,Arts,Sophomore,Desktop
1232,2.46,9,5,2,3,No,Social Science,Junior,Laptop
1233,2.43,8,6,2,1,No,Social Science,Junior,Tablet
1234,2.06,9,5,0,1,No,STEM,Senior,Desktop
1235,3.3,5,4,0,4,Yes,Business,Junior,Phone
1236,2.74,4,0,3,2,No,STEM,Senior,Phone
1237,3.73,4,0,2,4,Yes,Arts,Freshman,Desktop
1238,2.95,5,0,3,3,No,Social Science,Freshman,Desktop
1239,3.94,5,0,1,5,Yes,Arts,Sophomore,Tablet
1240,2.37,8,6,3,3,No,Business,Freshman,Laptop
1241,3.74,5,2,0,2,Yes,STEM,Senior,Phone
1242,3.55,7,7,2,4,No,Arts,Junior,Laptop
1243,3.54,9,4,2,1,No,STEM,Junior,Phone
1244,3.69,9,1,3,7,No,Social Science,Freshman,Laptop
1245,3.52,6,4,3,6,No,Arts,Senior,Phone
1246,3.25,5,2,1,4,No,Business,Junior,Laptop
1247,2.26,5,0,1,2,No,STEM,Freshman,Tablet
1248,2.07,7,2,0,1,No,STEM,Senior,Phone
1249,3.84,4,3,0,3,No,Business,Senior,Tablet
1250,3.23,4,3,0,5,No,Arts,Junior,Phone
1251,3.59,9,7,3,5,No,Arts,Sophomore,Phone
1252,2.96,9,6,3,7,Yes,STEM,Sophomore,Phone
1253,2.23,8,4,2,4,No,Business,Senior,Laptop
1254,2.25,7,4,0,3,Yes,STEM,Senior,Phone
1255,3.37,6,1,3,7,No,STEM,Freshman,Tablet
1256,2.86,6,6,2,6,No,Social Science,Senior,Laptop
1257,2.4,7,1,0,6,No,Arts,Freshman,Laptop
1258,2.98,6,3,1,7,Yes,Arts,Freshman,Phone
1259,2.13,4,0,1,2,Yes,Social Science,Freshman,Desktop
1260,3.16,6,2,3,5,No,Arts,Senior,Laptop
1261,2.54,6,1,2,3,Yes,Arts,Senior,Phone
1262,3.6,7,5,1,4,No,Arts,Freshman,Tablet
1263,2.62,7,1,2,1,No,Business,Junior,Desktop
1264,2.91,6,0,2,4,No,Social Science,Senior,Laptop
1265,2.02,5,0,1,4,Yes,STEM,Sophomore,Desktop
1266,2.14,7,4,2,3,No,Business,Junior,Laptop
1267,2.78,8,2,1,5,Yes,STEM,Sophomore,Desktop
1268,2.96,8,0,3,3,No,Social Science,Senior,Desktop
1269,3.2,4,6,0,1,Yes,Social Science,Junior,Tablet
1270,2.58,6,1,0,7,No,Social Science,Senior,Desktop
1271,3.39,5,1,3,3,Yes,Arts,Senior,Tablet
1272,3.72,4,3,1,2,No,Business,Junior,Phone
1273,3.56,6,0,1,4,Yes,Social Science,Senior,Laptop
1274,2.08,7,5,1,5,No,STEM,Junior,Tablet
1275,2.96,8,4,1,6,No,Arts,Senior,Laptop
1276,2.21,9,2,3,1,Yes,Arts,Freshman,Tablet
1277,2.48,5,5,0,6,No,Business,Sophomore,Laptop
1278,3.97,9,4,2,4,No,Business,Freshman,Tablet
1279,2.28,8,1,2,3,Yes,Business,Senior,Laptop
1280,3.0,9,5,0,6,Yes,Arts,Senior,Phone
1281,3.24,7,4,3,2,No,Social Science,Senior,Laptop
1282,3.4,6,1,2,3,Yes,STEM,Freshman,Phone
1283,3.12,7,1,0,4,Yes,Social Science,Senior,Phone
1284,2.02,9,1,3,6,Yes,STEM,Junior,Phone
1285,2.65,7,1,2,7,No,Social Science,Sophomore,Desktop
1286,3.04,8,6,1,1,No,Business,Senior,Laptop
1287,2.18,5,1,1,6,Yes,STEM,Senior,Desktop
1288,2.7,7,3,3,7,No,Arts,Sophomore,Desktop
1289,2.07,8,5,1,7,No,STEM,Sophomore,Laptop
1290,2.16,5,4,3,6,Yes,Arts,Sophomore,Phone
1291,2.79,6,3,0,5,Yes,Social Science,Freshman,Desktop
1292,2.27,9,6,0,6,No,Business,Freshman,Desktop
1293,3.14,6,7,2,4,No,STEM,Senior,Tablet
1294,3.38,4,7,3,7,Yes,Arts,Sophomore,Laptop
1295,3.6,8,3,2,1,No,Social Science,Senior,Desktop
1296,2.4,5,0,2,4,No,Business,Senior,Laptop
1297,2.33,7,0,0,2,Yes,Business,Senior,Laptop
1298,2.21,6,0,2,3,No,Business,Freshman,Desktop
1299,3.27,5,2,1,6,No,Social Science,Sophomore,Laptop
1300,3.41,8,0,2,5,No,Social Science,Senior,Phone
1301,2.06,4,4,3,1,No,Social Science,Freshman,Desktop
1302,3.87,6,3,1,5,Yes,Business,Junior,Desktop
1303,2.1,9,4,0,5,No,STEM,Junior,Desktop
1304,3.08,5,5,3,5,No,Arts,Senior,Tablet
1305,3.42,9,0,1,6,No,Social Science,Senior,Tablet
1306,3.74,5,6,3,1,Yes,STEM,Sophomore,Tablet
1307,3.43,5,2,1,1,Yes,Arts,Sophomore,Tablet
1308,3.6,8,5,3,7,Yes,Business,Senior,Desktop
1309,2.68,8,6,3,5,Yes,STEM,Freshman,Phone
1310,3.63,8,2,1,7,Yes,Business,Senior,Laptop
1311,2.16,7,7,0,7,No,Arts,Sophomore,Laptop
1312,3.79,5,5,0,3,Yes,Social Science,Sophomore,Desktop
1313,3.1,6,7,3,6,No,Business,Freshman,Phone
1314,3.63,9,3,3,6,Yes,STEM,Senior,Laptop
1315,2.9,8,4,0,4,Yes,Social Science,Sophomore,Phone
1316,3.29,8,1,0,7,Yes,STEM,Senior,Desktop
1317,3.05,9,4,2,6,Yes,Arts,Sophomore,Tablet
1318,3.46,9,0,0,5,No,Arts,Junior,Phone
1319,2.16,5,7,3,2,Yes,Social Science,Junior,Laptop
1320,2.12,8,6,1,5,No,STEM,Junior,Laptop
1321,2.49,9,1,0,1,No,STEM,Sophomore,Laptop
1322,2.32,7,2,2,6,No,STEM,Freshman,Tablet
1323,3.74,7,7,2,6,No,STEM,Junior,Phone
1324,2.44,8,3,2,4,Yes,Arts,Sophomore,Phone
1325,3.95,9,3,1,7,No,STEM,Senior,Laptop
1326,2.67,5,7,0,2,No,Arts,Junior,Phone
1327,2.36,5,7,0,6,Yes,STEM,Freshman,Laptop
1328,3.58,5,7,0,4,Yes,STEM,Freshman,Phone
1329,3.32,4,2,1,4,Yes,Business,Freshman,Tablet
1330,3.0,8,0,1,2,No,Business,Senior,Tablet
1331,3.11,5,2,3,5,No,STEM,Senior,Desktop
1332,3.44,7,5,2,5,Yes,Arts,Freshman,Desktop
1333,2.46,9,6,2,5,No,STEM,Freshman,Desktop
1334,3.99,6,7,0,3,No,Business,Freshman,Phone
1335,3.95,6,6,1,7,No,STEM,Senior,Tablet
1336,3.3,5,0,1,7,Yes,Business,Senior,Tablet
1337,2.4,6,1,0,5,No,STEM,Sophomore,Tablet
1338,3.36,6,2,0,2,No,Social Science,Junior,Laptop
1339,2.14,4,0,3,3,No,STEM,Senior,Phone
1340,2.06,7,6,2,7,No,Arts,Freshman,Phone
1341,2.52,7,1,2,5,No,Business,Junior,Desktop
1342,2.93,4,2,2,3,Yes,Social Science,Senior,Laptop
1343,3.74,4,3,3,2,No,Business,Junior,Laptop
1344,3.45,6,2,0,5,No,Business,Sophomore,Tablet
1345,3.49,8,4,0,1,No,Arts,Senior,Desktop
1346,2.85,9,2,2,6,Yes,STEM,Freshman,Phone
1347,2.69,9,4,2,2,Yes,Arts,Freshman,Laptop
1348,2.74,6,1,3,4,No,STEM,Sophomore,Tablet
1349,3.98,9,2,1,4,Yes,Social Science,Sophomore,Phone
1350,2.08,4,1,1,2,Yes,Arts,Sophomore,Tablet
1351,3.73,7,1,2,4,Yes,Arts,Sophomore,Phone
1352,3.16,9,6,3,7,No,Business,Sophomore,Tablet
1353,2.88,6,0,2,2,Yes,Arts,Senior,Phone
1354,3.45,8,1,1,1,No,STEM,Senior,Desktop
1355,2.97,6,1,2,2,No,Arts,Junior,Phone
1356,3.75,5,6,1,5,Yes,Arts,Sophomore,Phone
1357,3.8,6,6,1,5,No,Social Science,Freshman,Phone
1358,2.84,4,2,1,3,No,STEM,Freshman,Tablet
1359,2.55,7,6,0,4,No,Business,Sophomore,Laptop
1360,3.18,7,2,0,6,No,STEM,Sophomore,Phone
1361,3.82,9,3,2,4,No,Social Science,Sophomore,Phone
1362,2.42,4,6,1,7,No,STEM,Sophomore,Desktop
1363,3.25,5,0,0,2,Yes,STEM,Sophomore,Phone
1364,3.26,4,1,2,6,No,Arts,Freshman,Desktop
1365,3.47,6,0,2,6,No,Arts,Junior,Phone
1366,2.26,4,4,2,4,No,STEM,Sophomore,Tablet
1367,3.43,4,7,2,6,No,STEM,Sophomore,Laptop
1368,3.82,5,6,2,6,Yes,Business,Sophomore,Laptop
